[2026-05-07 17:18:25] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-10 03:19:12] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-10 03:19:12] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-10 03:19:13] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-10 03:19:13] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-10 03:19:13] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-10 03:19:14] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-10 03:19:14] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-10 03:19:14] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-10 03:19:14] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-10 03:19:14] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-10 03:19:45] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-10 03:19:46] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-10 03:19:50] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-10 03:19:50] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-10 03:19:50] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-10 03:19:50] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-10 03:19:51] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-10 03:19:52] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-10 03:19:55] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-10 03:19:55] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-10 03:19:56] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-10 03:19:57] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-10 03:19:57] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-10 03:19:58] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-10 03:19:58] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-10 03:19:58] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-10 03:19:58] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-10 03:19:59] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-10 03:20:03] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-10 03:20:06] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-10 03:20:12] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-10 03:20:12] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-10 03:20:12] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-10 03:20:12] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-10 03:20:12] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-10 03:20:52] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-10 03:20:53] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-10 03:20:54] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-10 03:20:56] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-10 03:20:56] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-10 03:20:56] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-10 03:20:57] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-10 03:20:57] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-10 03:20:57] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-10 03:20:57] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-10 03:20:59] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-10 03:21:01] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-10 03:21:01] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-10 03:21:13] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-10 03:21:13] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-10 03:21:15] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-10 03:21:15] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-10 03:21:15] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-10 03:21:18] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-10 03:21:19] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-10 03:21:19] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-10 03:21:19] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-10 03:21:19] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-10 03:21:19] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-10 03:21:19] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-10 03:21:20] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-10 03:21:20] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-10 03:21:20] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-10 03:21:20] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-10 03:21:20] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-10 03:21:20] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-10 03:21:20] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-10 03:21:20] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-10 03:21:20] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-10 03:21:20] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-10 03:21:20] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-10 03:21:20] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-10 03:21:20] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-10 03:21:22] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-10 03:21:22] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-10 03:21:22] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-10 03:21:22] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-10 03:21:23] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-10 03:21:23] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-10 03:21:23] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-10 03:21:23] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-10 03:21:23] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-10 03:21:23] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-10 03:21:24] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-10 03:21:24] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-10 03:21:25] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-10 03:21:25] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-10 03:21:25] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-10 03:21:25] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-10 03:21:25] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-10 03:21:26] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-10 03:21:26] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-10 03:21:26] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-10 03:21:26] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-10 03:21:26] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-10 03:21:26] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-10 03:21:28] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-10 03:21:28] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-10 00:50:33] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-10 00:50:35] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-10 00:50:35] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-10 00:50:40] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-10 00:50:40] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-10 00:50:40] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-10 00:50:40] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-10 00:50:40] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-10 00:50:41] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-10 00:50:42] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-10 00:50:43] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-10 00:50:43] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-10 00:50:45] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-10 00:50:46] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-10 00:50:47] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-10 00:50:48] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-10 00:50:49] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-10 00:50:49] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-10 00:50:50] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-10 00:50:51] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-10 00:50:51] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-10 00:50:52] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-10 00:51:36] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-10 00:51:37] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-10 00:51:37] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-10 00:52:04] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-10 00:52:04] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-10 00:52:05] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-10 00:52:05] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-10 00:52:05] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-10 00:52:09] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-10 00:52:09] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-10 00:52:09] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-10 00:52:10] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-10 00:52:10] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-10 00:52:10] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-10 00:52:10] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-10 01:01:29] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-10 01:01:30] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-10 01:01:30] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-10 01:01:36] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-10 01:01:36] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-10 01:01:36] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-10 01:01:36] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-10 01:01:39] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-10 01:01:40] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-10 01:01:41] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-10 01:01:41] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-10 01:01:44] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-10 01:01:45] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-10 01:01:46] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-10 01:01:46] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-10 01:01:49] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-10 01:01:50] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-10 01:01:50] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-10 01:01:54] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-10 01:01:54] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-10 01:01:55] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-10 01:01:59] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-10 01:01:59] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-10 01:01:59] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-10 01:02:04] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-10 01:02:04] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-10 01:02:05] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-10 01:02:05] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-10 01:06:01] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-10 01:06:02] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-10 01:06:02] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-10 01:06:07] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-10 01:06:07] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-10 01:06:07] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-10 01:06:07] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-10 01:06:07] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-10 01:06:07] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-10 01:06:09] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-10 01:06:09] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-10 01:06:09] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-10 01:06:10] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-10 01:06:10] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-10 01:06:10] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-10 01:06:10] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-10 01:06:10] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-10 01:06:10] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-10 01:06:10] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-10 01:06:13] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-10 01:06:13] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-10 01:06:13] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-10 01:06:13] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-10 01:06:31] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-10 01:06:34] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-10 01:06:34] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-10 01:06:41] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-10 01:06:41] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-10 01:06:42] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-10 01:07:02] FrameRendered: from current_frame.txt | Source: renderer
